Bandit,Reward,Algorithm
1069,0,ThompsonSampling
1070,1,ThompsonSampling
1071,0,ThompsonSampling
1072,0,ThompsonSampling
1073,0,ThompsonSampling
1074,1,ThompsonSampling
1075,0,ThompsonSampling
1076,0,ThompsonSampling
1077,0,ThompsonSampling
1078,0,ThompsonSampling
1079,0,ThompsonSampling
1080,0,ThompsonSampling
1081,1,ThompsonSampling
1082,1,ThompsonSampling
1083,0,ThompsonSampling
1084,0,ThompsonSampling
1085,0,ThompsonSampling
1086,1,ThompsonSampling
1087,0,ThompsonSampling
1088,1,ThompsonSampling
1089,0,ThompsonSampling
1090,0,ThompsonSampling
1091,0,ThompsonSampling
1092,1,ThompsonSampling
1093,0,ThompsonSampling
1094,1,ThompsonSampling
1095,1,ThompsonSampling
1096,1,ThompsonSampling
1097,0,ThompsonSampling
1098,1,ThompsonSampling
1099,0,ThompsonSampling
1100,0,ThompsonSampling
1101,0,ThompsonSampling
1102,0,ThompsonSampling
1103,1,ThompsonSampling
1104,1,ThompsonSampling
1105,0,ThompsonSampling
1106,0,ThompsonSampling
1107,0,ThompsonSampling
1108,1,ThompsonSampling
1109,1,ThompsonSampling
1110,1,ThompsonSampling
1111,1,ThompsonSampling
1112,0,ThompsonSampling
1113,1,ThompsonSampling
1114,0,ThompsonSampling
1115,0,ThompsonSampling
1116,0,ThompsonSampling
1117,1,ThompsonSampling
1118,0,ThompsonSampling
1119,0,ThompsonSampling
1120,0,ThompsonSampling
1121,0,ThompsonSampling
1122,0,ThompsonSampling
1123,1,ThompsonSampling
1124,0,ThompsonSampling
1125,0,ThompsonSampling
1126,0,ThompsonSampling
1127,1,ThompsonSampling
1128,0,ThompsonSampling
1129,0,ThompsonSampling
1130,1,ThompsonSampling
1131,0,ThompsonSampling
1132,1,ThompsonSampling
1133,1,ThompsonSampling
1134,0,ThompsonSampling
1135,0,ThompsonSampling
1136,0,ThompsonSampling
1137,0,ThompsonSampling
1138,1,ThompsonSampling
1139,0,ThompsonSampling
1140,1,ThompsonSampling
1141,0,ThompsonSampling
1142,0,ThompsonSampling
1143,0,ThompsonSampling
1144,0,ThompsonSampling
1145,1,ThompsonSampling
1146,0,ThompsonSampling
1147,1,ThompsonSampling
1148,0,ThompsonSampling
1149,0,ThompsonSampling
1150,0,ThompsonSampling
1151,0,ThompsonSampling
1152,0,ThompsonSampling
1153,0,ThompsonSampling
1154,0,ThompsonSampling
1155,0,ThompsonSampling
1156,0,ThompsonSampling
1157,0,ThompsonSampling
1158,0,ThompsonSampling
1159,0,ThompsonSampling
1160,1,ThompsonSampling
1161,0,ThompsonSampling
1162,1,ThompsonSampling
1163,0,ThompsonSampling
1164,0,ThompsonSampling
1165,1,ThompsonSampling
1166,0,ThompsonSampling
1167,0,ThompsonSampling
1168,0,ThompsonSampling
1169,1,ThompsonSampling
1170,0,ThompsonSampling
1171,0,ThompsonSampling
1172,0,ThompsonSampling
1173,1,ThompsonSampling
1174,0,ThompsonSampling
1175,1,ThompsonSampling
1176,0,ThompsonSampling
1177,1,ThompsonSampling
1178,0,ThompsonSampling
1179,0,ThompsonSampling
1180,0,ThompsonSampling
1181,1,ThompsonSampling
1182,0,ThompsonSampling
1183,0,ThompsonSampling
1184,0,ThompsonSampling
1185,1,ThompsonSampling
1186,1,ThompsonSampling
1187,0,ThompsonSampling
1188,1,ThompsonSampling
1189,0,ThompsonSampling
1190,0,ThompsonSampling
1191,0,ThompsonSampling
1192,0,ThompsonSampling
1193,0,ThompsonSampling
1194,0,ThompsonSampling
1195,0,ThompsonSampling
1196,1,ThompsonSampling
1197,0,ThompsonSampling
1198,0,ThompsonSampling
1199,1,ThompsonSampling
1200,0,ThompsonSampling
1201,0,ThompsonSampling
1202,1,ThompsonSampling
1203,1,ThompsonSampling
1204,0,ThompsonSampling
1205,1,ThompsonSampling
1206,0,ThompsonSampling
1207,0,ThompsonSampling
1208,0,ThompsonSampling
1209,0,ThompsonSampling
1210,0,ThompsonSampling
1211,1,ThompsonSampling
1212,1,ThompsonSampling
1213,1,ThompsonSampling
1214,1,ThompsonSampling
1215,0,ThompsonSampling
1216,1,ThompsonSampling
1217,1,ThompsonSampling
1218,1,ThompsonSampling
1219,1,ThompsonSampling
1220,0,ThompsonSampling
1221,0,ThompsonSampling
1222,0,ThompsonSampling
1223,0,ThompsonSampling
1224,0,ThompsonSampling
1225,0,ThompsonSampling
1226,0,ThompsonSampling
1227,0,ThompsonSampling
1228,1,ThompsonSampling
1229,0,ThompsonSampling
1230,1,ThompsonSampling
1231,1,ThompsonSampling
1232,0,ThompsonSampling
1233,1,ThompsonSampling
1234,0,ThompsonSampling
1235,1,ThompsonSampling
1236,0,ThompsonSampling
1237,1,ThompsonSampling
1238,1,ThompsonSampling
1239,0,ThompsonSampling
1240,1,ThompsonSampling
1241,0,ThompsonSampling
1242,1,ThompsonSampling
1243,0,ThompsonSampling
1244,1,ThompsonSampling
1245,1,ThompsonSampling
1246,0,ThompsonSampling
1247,0,ThompsonSampling
1248,0,ThompsonSampling
1249,0,ThompsonSampling
1250,1,ThompsonSampling
1251,1,ThompsonSampling
1252,1,ThompsonSampling
1253,0,ThompsonSampling
1254,0,ThompsonSampling
1255,0,ThompsonSampling
1256,0,ThompsonSampling
1257,1,ThompsonSampling
1258,0,ThompsonSampling
1259,1,ThompsonSampling
1260,0,ThompsonSampling
1261,0,ThompsonSampling
1262,0,ThompsonSampling
1263,1,ThompsonSampling
1264,0,ThompsonSampling
1265,0,ThompsonSampling
1266,0,ThompsonSampling
1267,1,ThompsonSampling
1268,1,ThompsonSampling
1269,1,ThompsonSampling
1270,1,ThompsonSampling
1271,1,ThompsonSampling
1272,0,ThompsonSampling
1273,0,ThompsonSampling
1274,1,ThompsonSampling
1275,1,ThompsonSampling
1276,1,ThompsonSampling
1277,1,ThompsonSampling
1278,0,ThompsonSampling
1279,0,ThompsonSampling
1280,0,ThompsonSampling
1281,0,ThompsonSampling
1282,0,ThompsonSampling
1283,0,ThompsonSampling
1284,0,ThompsonSampling
1285,1,ThompsonSampling
1286,1,ThompsonSampling
1287,1,ThompsonSampling
1288,0,ThompsonSampling
1289,0,ThompsonSampling
1290,1,ThompsonSampling
1291,0,ThompsonSampling
1292,0,ThompsonSampling
1293,0,ThompsonSampling
1294,0,ThompsonSampling
1295,0,ThompsonSampling
1296,1,ThompsonSampling
1297,0,ThompsonSampling
1298,0,ThompsonSampling
1299,0,ThompsonSampling
1300,0,ThompsonSampling
1301,0,ThompsonSampling
1302,0,ThompsonSampling
1303,0,ThompsonSampling
1304,0,ThompsonSampling
1305,1,ThompsonSampling
1306,1,ThompsonSampling
1307,0,ThompsonSampling
1308,0,ThompsonSampling
1309,0,ThompsonSampling
1310,1,ThompsonSampling
1311,1,ThompsonSampling
1312,0,ThompsonSampling
1313,0,ThompsonSampling
1314,0,ThompsonSampling
1315,0,ThompsonSampling
1316,0,ThompsonSampling
1317,0,ThompsonSampling
1318,0,ThompsonSampling
1319,0,ThompsonSampling
1320,0,ThompsonSampling
1321,0,ThompsonSampling
1322,1,ThompsonSampling
1323,1,ThompsonSampling
1324,1,ThompsonSampling
1325,1,ThompsonSampling
1326,0,ThompsonSampling
1327,0,ThompsonSampling
1328,0,ThompsonSampling
1329,1,ThompsonSampling
1330,0,ThompsonSampling
1331,0,ThompsonSampling
1332,0,ThompsonSampling
1333,1,ThompsonSampling
1334,0,ThompsonSampling
1335,1,ThompsonSampling
1336,0,ThompsonSampling
1337,1,ThompsonSampling
1338,0,ThompsonSampling
1339,0,ThompsonSampling
1340,0,ThompsonSampling
1341,0,ThompsonSampling
1342,1,ThompsonSampling
1343,1,ThompsonSampling
1344,1,ThompsonSampling
1345,0,ThompsonSampling
1346,1,ThompsonSampling
1347,1,ThompsonSampling
1348,0,ThompsonSampling
1349,0,ThompsonSampling
1350,0,ThompsonSampling
1351,1,ThompsonSampling
1352,0,ThompsonSampling
1353,0,ThompsonSampling
1354,1,ThompsonSampling
1355,1,ThompsonSampling
1356,0,ThompsonSampling
1357,1,ThompsonSampling
1358,0,ThompsonSampling
1359,0,ThompsonSampling
1360,0,ThompsonSampling
1361,0,ThompsonSampling
1362,1,ThompsonSampling
1363,0,ThompsonSampling
1364,1,ThompsonSampling
1365,1,ThompsonSampling
1366,0,ThompsonSampling
1367,0,ThompsonSampling
1368,1,ThompsonSampling
1369,1,ThompsonSampling
1370,0,ThompsonSampling
1371,0,ThompsonSampling
1372,0,ThompsonSampling
1373,0,ThompsonSampling
1374,1,ThompsonSampling
1375,0,ThompsonSampling
1376,0,ThompsonSampling
1377,1,ThompsonSampling
1378,1,ThompsonSampling
1379,1,ThompsonSampling
1380,0,ThompsonSampling
1381,0,ThompsonSampling
1382,0,ThompsonSampling
1383,1,ThompsonSampling
1384,0,ThompsonSampling
1385,0,ThompsonSampling
1386,0,ThompsonSampling
1387,0,ThompsonSampling
1388,0,ThompsonSampling
1389,0,ThompsonSampling
1390,0,ThompsonSampling
1391,0,ThompsonSampling
1392,0,ThompsonSampling
1393,1,ThompsonSampling
1394,0,ThompsonSampling
1395,1,ThompsonSampling
1396,1,ThompsonSampling
1397,0,ThompsonSampling
1398,1,ThompsonSampling
1399,0,ThompsonSampling
1400,0,ThompsonSampling
1401,1,ThompsonSampling
1402,0,ThompsonSampling
1403,0,ThompsonSampling
1404,0,ThompsonSampling
1405,1,ThompsonSampling
1406,0,ThompsonSampling
1407,0,ThompsonSampling
1408,0,ThompsonSampling
1409,1,ThompsonSampling
1410,0,ThompsonSampling
1411,0,ThompsonSampling
1412,0,ThompsonSampling
1413,0,ThompsonSampling
1414,0,ThompsonSampling
1415,0,ThompsonSampling
1416,0,ThompsonSampling
1417,0,ThompsonSampling
1418,1,ThompsonSampling
1419,0,ThompsonSampling
1420,1,ThompsonSampling
1421,1,ThompsonSampling
1422,0,ThompsonSampling
1423,1,ThompsonSampling
1424,1,ThompsonSampling
1425,0,ThompsonSampling
1426,0,ThompsonSampling
1427,0,ThompsonSampling
1428,1,ThompsonSampling
1429,0,ThompsonSampling
1430,0,ThompsonSampling
1431,1,ThompsonSampling
1432,0,ThompsonSampling
1433,0,ThompsonSampling
1434,0,ThompsonSampling
1435,0,ThompsonSampling
1436,1,ThompsonSampling
1437,0,ThompsonSampling
1438,1,ThompsonSampling
1439,0,ThompsonSampling
1440,0,ThompsonSampling
1441,1,ThompsonSampling
1442,0,ThompsonSampling
1443,0,ThompsonSampling
1444,1,ThompsonSampling
1445,1,ThompsonSampling
1446,1,ThompsonSampling
1447,0,ThompsonSampling
1448,0,ThompsonSampling
1449,1,ThompsonSampling
1450,1,ThompsonSampling
1451,0,ThompsonSampling
1452,0,ThompsonSampling
1453,1,ThompsonSampling
1454,1,ThompsonSampling
1455,0,ThompsonSampling
1456,0,ThompsonSampling
1457,1,ThompsonSampling
1458,0,ThompsonSampling
1459,1,ThompsonSampling
1460,0,ThompsonSampling
1461,1,ThompsonSampling
1462,0,ThompsonSampling
1463,1,ThompsonSampling
1464,1,ThompsonSampling
1465,0,ThompsonSampling
1466,1,ThompsonSampling
1467,0,ThompsonSampling
1468,0,ThompsonSampling
1469,1,ThompsonSampling
1470,1,ThompsonSampling
1471,0,ThompsonSampling
1472,1,ThompsonSampling
1473,1,ThompsonSampling
1474,1,ThompsonSampling
1475,0,ThompsonSampling
1476,1,ThompsonSampling
1477,0,ThompsonSampling
1478,0,ThompsonSampling
1479,0,ThompsonSampling
1480,0,ThompsonSampling
1481,1,ThompsonSampling
1482,0,ThompsonSampling
1483,1,ThompsonSampling
1484,0,ThompsonSampling
1485,1,ThompsonSampling
1486,1,ThompsonSampling
1487,1,ThompsonSampling
1488,1,ThompsonSampling
1489,0,ThompsonSampling
1490,0,ThompsonSampling
1491,0,ThompsonSampling
1492,0,ThompsonSampling
1493,1,ThompsonSampling
1494,0,ThompsonSampling
1495,0,ThompsonSampling
1496,0,ThompsonSampling
1497,0,ThompsonSampling
1498,1,ThompsonSampling
1499,1,ThompsonSampling
1500,0,ThompsonSampling
1501,1,ThompsonSampling
1502,0,ThompsonSampling
1503,1,ThompsonSampling
1504,0,ThompsonSampling
1505,0,ThompsonSampling
1506,0,ThompsonSampling
1507,0,ThompsonSampling
1508,0,ThompsonSampling
1509,0,ThompsonSampling
1510,1,ThompsonSampling
1511,1,ThompsonSampling
1512,0,ThompsonSampling
1513,0,ThompsonSampling
1514,1,ThompsonSampling
1515,1,ThompsonSampling
1516,0,ThompsonSampling
1517,0,ThompsonSampling
1518,0,ThompsonSampling
1519,0,ThompsonSampling
1520,0,ThompsonSampling
1521,0,ThompsonSampling
1522,1,ThompsonSampling
1523,0,ThompsonSampling
1524,0,ThompsonSampling
1525,1,ThompsonSampling
1526,0,ThompsonSampling
1527,1,ThompsonSampling
1528,0,ThompsonSampling
1529,0,ThompsonSampling
1530,0,ThompsonSampling
1531,1,ThompsonSampling
1532,0,ThompsonSampling
1533,0,ThompsonSampling
1534,0,ThompsonSampling
1535,1,ThompsonSampling
1536,0,ThompsonSampling
1537,0,ThompsonSampling
1538,1,ThompsonSampling
1539,0,ThompsonSampling
1540,1,ThompsonSampling
1541,1,ThompsonSampling
1542,0,ThompsonSampling
1543,0,ThompsonSampling
1544,0,ThompsonSampling
1545,1,ThompsonSampling
1546,1,ThompsonSampling
1547,0,ThompsonSampling
1548,0,ThompsonSampling
1549,0,ThompsonSampling
1550,0,ThompsonSampling
1551,1,ThompsonSampling
1552,0,ThompsonSampling
1553,0,ThompsonSampling
1554,0,ThompsonSampling
1555,1,ThompsonSampling
1556,0,ThompsonSampling
1557,0,ThompsonSampling
1558,0,ThompsonSampling
1559,0,ThompsonSampling
1560,0,ThompsonSampling
1561,1,ThompsonSampling
1562,1,ThompsonSampling
1563,1,ThompsonSampling
1564,0,ThompsonSampling
1565,1,ThompsonSampling
1566,0,ThompsonSampling
1567,0,ThompsonSampling
1568,0,ThompsonSampling
1569,0,ThompsonSampling
1570,1,ThompsonSampling
1571,1,ThompsonSampling
1572,1,ThompsonSampling
1573,0,ThompsonSampling
1574,1,ThompsonSampling
1575,1,ThompsonSampling
1576,0,ThompsonSampling
1577,0,ThompsonSampling
1578,0,ThompsonSampling
1579,1,ThompsonSampling
1580,0,ThompsonSampling
1581,0,ThompsonSampling
1582,0,ThompsonSampling
1583,0,ThompsonSampling
1584,1,ThompsonSampling
1585,0,ThompsonSampling
1586,0,ThompsonSampling
1587,0,ThompsonSampling
1588,0,ThompsonSampling
1589,0,ThompsonSampling
1590,1,ThompsonSampling
1591,1,ThompsonSampling
1592,0,ThompsonSampling
1593,0,ThompsonSampling
1594,1,ThompsonSampling
1595,1,ThompsonSampling
1596,1,ThompsonSampling
1597,1,ThompsonSampling
1598,0,ThompsonSampling
1599,1,ThompsonSampling
1600,0,ThompsonSampling
1601,0,ThompsonSampling
1602,0,ThompsonSampling
1603,1,ThompsonSampling
1604,0,ThompsonSampling
1605,0,ThompsonSampling
1606,1,ThompsonSampling
1607,0,ThompsonSampling
1608,0,ThompsonSampling
1609,0,ThompsonSampling
1610,0,ThompsonSampling
1611,0,ThompsonSampling
1612,0,ThompsonSampling
1613,0,ThompsonSampling
1614,1,ThompsonSampling
1615,1,ThompsonSampling
1616,0,ThompsonSampling
1617,0,ThompsonSampling
1618,0,ThompsonSampling
1619,1,ThompsonSampling
1620,0,ThompsonSampling
1621,1,ThompsonSampling
1622,1,ThompsonSampling
1623,1,ThompsonSampling
1624,0,ThompsonSampling
1625,0,ThompsonSampling
1626,0,ThompsonSampling
1627,0,ThompsonSampling
1628,0,ThompsonSampling
1629,1,ThompsonSampling
1630,0,ThompsonSampling
1631,1,ThompsonSampling
1632,0,ThompsonSampling
1633,0,ThompsonSampling
1634,0,ThompsonSampling
1635,0,ThompsonSampling
1636,1,ThompsonSampling
1637,0,ThompsonSampling
1638,0,ThompsonSampling
1639,1,ThompsonSampling
1640,0,ThompsonSampling
1641,0,ThompsonSampling
1642,0,ThompsonSampling
1643,0,ThompsonSampling
1644,1,ThompsonSampling
1645,1,ThompsonSampling
1646,0,ThompsonSampling
1647,0,ThompsonSampling
1648,1,ThompsonSampling
1649,0,ThompsonSampling
1650,0,ThompsonSampling
1651,0,ThompsonSampling
1652,0,ThompsonSampling
1653,0,ThompsonSampling
1654,0,ThompsonSampling
1655,0,ThompsonSampling
1656,0,ThompsonSampling
1657,0,ThompsonSampling
1658,0,ThompsonSampling
1659,1,ThompsonSampling
1660,0,ThompsonSampling
1661,0,ThompsonSampling
1662,0,ThompsonSampling
1663,0,ThompsonSampling
1664,0,ThompsonSampling
1665,0,ThompsonSampling
1666,1,ThompsonSampling
1667,0,ThompsonSampling
1668,0,ThompsonSampling
1669,0,ThompsonSampling
1670,1,ThompsonSampling
1671,1,ThompsonSampling
1672,0,ThompsonSampling
1673,1,ThompsonSampling
1674,1,ThompsonSampling
1675,0,ThompsonSampling
1676,1,ThompsonSampling
1677,0,ThompsonSampling
1678,0,ThompsonSampling
1679,1,ThompsonSampling
1680,1,ThompsonSampling
1681,0,ThompsonSampling
1682,0,ThompsonSampling
1683,0,ThompsonSampling
1684,0,ThompsonSampling
1685,1,ThompsonSampling
1686,1,ThompsonSampling
1687,0,ThompsonSampling
1688,0,ThompsonSampling
1689,0,ThompsonSampling
1690,1,ThompsonSampling
1691,0,ThompsonSampling
1692,0,ThompsonSampling
1693,0,ThompsonSampling
1694,0,ThompsonSampling
1695,0,ThompsonSampling
1696,0,ThompsonSampling
1697,0,ThompsonSampling
1698,0,ThompsonSampling
1699,0,ThompsonSampling
1700,1,ThompsonSampling
1701,1,ThompsonSampling
1702,1,ThompsonSampling
1703,0,ThompsonSampling
1704,0,ThompsonSampling
1705,1,ThompsonSampling
1706,0,ThompsonSampling
1707,0,ThompsonSampling
1708,0,ThompsonSampling
1709,1,ThompsonSampling
1710,1,ThompsonSampling
1711,0,ThompsonSampling
1712,0,ThompsonSampling
1713,0,ThompsonSampling
1714,1,ThompsonSampling
1715,0,ThompsonSampling
1716,1,ThompsonSampling
1717,0,ThompsonSampling
1718,0,ThompsonSampling
1719,0,ThompsonSampling
1720,1,ThompsonSampling
1721,1,ThompsonSampling
1722,1,ThompsonSampling
1723,0,ThompsonSampling
1724,1,ThompsonSampling
1725,0,ThompsonSampling
1726,1,ThompsonSampling
1727,1,ThompsonSampling
1728,0,ThompsonSampling
1729,0,ThompsonSampling
1730,0,ThompsonSampling
1731,1,ThompsonSampling
1732,0,ThompsonSampling
1733,1,ThompsonSampling
1734,0,ThompsonSampling
1735,1,ThompsonSampling
1736,0,ThompsonSampling
1737,1,ThompsonSampling
1738,0,ThompsonSampling
1739,1,ThompsonSampling
1740,1,ThompsonSampling
1741,1,ThompsonSampling
1742,1,ThompsonSampling
1743,0,ThompsonSampling
1744,0,ThompsonSampling
1745,0,ThompsonSampling
1746,0,ThompsonSampling
1747,0,ThompsonSampling
1748,1,ThompsonSampling
1749,0,ThompsonSampling
1750,1,ThompsonSampling
1751,1,ThompsonSampling
1752,1,ThompsonSampling
1753,0,ThompsonSampling
1754,0,ThompsonSampling
1755,0,ThompsonSampling
1756,0,ThompsonSampling
1757,1,ThompsonSampling
1758,1,ThompsonSampling
1759,1,ThompsonSampling
1760,1,ThompsonSampling
1761,1,ThompsonSampling
1762,0,ThompsonSampling
1763,1,ThompsonSampling
1764,0,ThompsonSampling
1765,0,ThompsonSampling
1766,0,ThompsonSampling
1767,0,ThompsonSampling
1768,1,ThompsonSampling
1769,1,ThompsonSampling
1770,1,ThompsonSampling
1771,0,ThompsonSampling
1772,1,ThompsonSampling
1773,0,ThompsonSampling
1774,0,ThompsonSampling
1775,0,ThompsonSampling
1776,0,ThompsonSampling
1777,1,ThompsonSampling
1778,0,ThompsonSampling
1779,0,ThompsonSampling
1780,0,ThompsonSampling
1781,0,ThompsonSampling
1782,0,ThompsonSampling
1783,0,ThompsonSampling
1784,1,ThompsonSampling
1785,0,ThompsonSampling
1786,0,ThompsonSampling
1787,0,ThompsonSampling
1788,1,ThompsonSampling
1789,0,ThompsonSampling
1790,0,ThompsonSampling
1791,0,ThompsonSampling
1792,0,ThompsonSampling
1793,0,ThompsonSampling
1794,0,ThompsonSampling
1795,0,ThompsonSampling
1796,1,ThompsonSampling
1797,1,ThompsonSampling
1798,0,ThompsonSampling
1799,1,ThompsonSampling
1800,1,ThompsonSampling
1801,1,ThompsonSampling
1802,0,ThompsonSampling
1803,1,ThompsonSampling
1804,1,ThompsonSampling
1805,0,ThompsonSampling
1806,1,ThompsonSampling
1807,0,ThompsonSampling
1808,0,ThompsonSampling
1809,1,ThompsonSampling
1810,1,ThompsonSampling
1811,0,ThompsonSampling
1812,0,ThompsonSampling
1813,0,ThompsonSampling
1814,1,ThompsonSampling
1815,0,ThompsonSampling
1816,0,ThompsonSampling
1817,0,ThompsonSampling
1818,0,ThompsonSampling
1819,0,ThompsonSampling
1820,0,ThompsonSampling
1821,0,ThompsonSampling
1822,0,ThompsonSampling
1823,0,ThompsonSampling
1824,0,ThompsonSampling
1825,1,ThompsonSampling
1826,0,ThompsonSampling
1827,0,ThompsonSampling
1828,1,ThompsonSampling
1829,0,ThompsonSampling
1830,0,ThompsonSampling
1831,0,ThompsonSampling
1832,1,ThompsonSampling
1833,0,ThompsonSampling
1834,0,ThompsonSampling
1835,0,ThompsonSampling
1836,0,ThompsonSampling
1837,0,ThompsonSampling
1838,1,ThompsonSampling
1839,1,ThompsonSampling
1840,0,ThompsonSampling
1841,1,ThompsonSampling
1842,0,ThompsonSampling
1843,1,ThompsonSampling
1844,1,ThompsonSampling
1845,0,ThompsonSampling
1846,1,ThompsonSampling
1847,1,ThompsonSampling
1848,0,ThompsonSampling
1849,1,ThompsonSampling
1850,0,ThompsonSampling
1851,1,ThompsonSampling
1852,0,ThompsonSampling
1853,0,ThompsonSampling
1854,0,ThompsonSampling
1855,1,ThompsonSampling
1856,0,ThompsonSampling
1857,1,ThompsonSampling
1858,1,ThompsonSampling
1859,0,ThompsonSampling
1860,0,ThompsonSampling
1861,1,ThompsonSampling
1862,1,ThompsonSampling
1863,0,ThompsonSampling
1864,1,ThompsonSampling
1865,1,ThompsonSampling
1866,0,ThompsonSampling
1867,1,ThompsonSampling
1868,1,ThompsonSampling
1869,1,ThompsonSampling
1870,0,ThompsonSampling
1871,1,ThompsonSampling
1872,0,ThompsonSampling
1873,1,ThompsonSampling
1874,1,ThompsonSampling
1875,0,ThompsonSampling
1876,1,ThompsonSampling
1877,0,ThompsonSampling
1878,0,ThompsonSampling
1879,1,ThompsonSampling
1880,0,ThompsonSampling
1881,1,ThompsonSampling
1882,1,ThompsonSampling
1883,0,ThompsonSampling
1884,1,ThompsonSampling
1885,1,ThompsonSampling
1886,0,ThompsonSampling
1887,0,ThompsonSampling
1888,1,ThompsonSampling
1889,0,ThompsonSampling
1890,0,ThompsonSampling
1891,0,ThompsonSampling
1892,1,ThompsonSampling
1893,0,ThompsonSampling
1894,0,ThompsonSampling
1895,0,ThompsonSampling
1896,1,ThompsonSampling
1897,0,ThompsonSampling
1898,0,ThompsonSampling
1899,0,ThompsonSampling
1900,0,ThompsonSampling
1901,0,ThompsonSampling
1902,0,ThompsonSampling
1903,1,ThompsonSampling
1904,0,ThompsonSampling
1905,1,ThompsonSampling
1906,0,ThompsonSampling
1907,1,ThompsonSampling
1908,1,ThompsonSampling
1909,0,ThompsonSampling
1910,1,ThompsonSampling
1911,0,ThompsonSampling
1912,1,ThompsonSampling
1913,0,ThompsonSampling
1914,0,ThompsonSampling
1915,0,ThompsonSampling
1916,0,ThompsonSampling
1917,1,ThompsonSampling
1918,1,ThompsonSampling
1919,1,ThompsonSampling
1920,0,ThompsonSampling
